id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10747692,"Big, bright, beautiful—10 min to downtown!",18516233,Marcia & Ray,,Alameda,45.54404,-122.63776,Entire home/apt,90,31,38,10/31/2021,0.53,1,213,4,City of Portland short-term rental (Type A) permit # 15-143936-000-00-HO
10787836,Sellwood Guest Home,21848715,Rich & Patsy,,Sellwood-Moreland Improvement League,45.46629,-122.65748,Entire home/apt,159,30,62,12/5/2021,0.87,1,189,10,16-108608-000-00-HO
10810322,In The Hart Of Alberta Arts!,23942166,Paula,,Vernon,45.55839,-122.64534,Entire home/apt,180,1,54,12/5/2021,0.76,3,358,7,Exempt
10886050,Hawthorne Blue Jewel,30814658,Doug,,Richmond,45.50939,-122.62365,Entire home/apt,90,2,164,11/8/2021,2.36,1,284,21,16-120839-000-00-HO
10964177,Contemporary Private Accommodations,28179125,J,,South Burlingame,45.46729,-122.68026,Entire home/apt,135,3,21,11/7/2021,0.95,1,146,13,City registration pending
10971248,"★ Hot Portland Neighborhood, Family Fun -3 baths ★",56920726,Belladonna,,Concordia,45.56242,-122.63363,Entire home/apt,378,3,11,9/18/2021,0.16,3,40,4,15-269516-000-00-LU
10973119,Woodsy Cottage 10 min from Downtown,141076,Jane,,Arnold Creek,45.44383,-122.70732,Entire home/apt,110,30,9,6/15/2019,0.13,2,290,0,200271825
10982992,Bohemian Antique Suite -Buckman #18-247842-HO,56983408,Melanie,,Buckman,45.52208,-122.65372,Private room,84,2,150,12/1/2019,2.11,2,77,0,18-247842-000-00-HO
11089716,"Casa Solárium ~ Local Eateries, Parks & Espresso",33606696,Hayden,,Sunnyside,45.51525,-122.63577,Entire home/apt,132,1,641,12/12/2021,9.06,7,234,85,17-251606-000-00-LU
11097586,Warm and Welcoming in St. Johns,20227116,Christi,,St. Johns,45.59687,-122.74413,Entire home/apt,125,31,55,9/15/2021,0.79,1,74,6,
11101624,"Cozy, vintage Bohemian bus",57657995,Amanda,,Lents,45.48004,-122.56523,Private room,45,1,380,8/31/2021,5.35,3,49,39,City registration pending
11106186,Bright and Welcoming Studio in Portland,84784,Peter & Kate,,Lents,45.47606,-122.57165,Entire home/apt,600,2,70,12/31/2020,2.01,1,89,1,19-228174-000-00-HO
11134954,Artist loft in Arbor Lodge,57864996,Scott,,Arbor Lodge,45.57479,-122.69094,Entire home/apt,76,3,124,12/12/2021,1.82,1,166,20,17-125584-000-00-HO
11160450,beautifully renovated 1964 a-frame/rocky butte,58043100,Olive,,Madison South,45.53982,-122.56675,Entire home/apt,254,2,81,11/28/2021,1.14,2,344,14,18-169681-000-00-HO
11207743,"The Feathered Nest, a St. Johns Home with AC",11417593,Melanie,,St. Johns,45.58993,-122.74467,Entire home/apt,109,2,259,12/5/2021,3.69,1,135,27,15-230941-000-00-ho
11238107,Charming private 2 bdrm in hip NE PDX neighborhood,36040407,Jaime,,Beaumont-Wilshire,45.55813,-122.62315,Entire home/apt,102,1,717,12/14/2021,11.27,1,339,153,17-139918-000-00-HO
11242427,NE Bright Spacious Parkrose Studio,501715,Teresa,,Parkrose Heights,45.54524,-122.54573,Entire home/apt,79,1,58,10/4/2021,0.82,8,159,5,City registration pending
11260439,Luxury In The Pearl- When  only the best will do.,58773859,Michelle,,Pearl,45.52927,-122.68299,Entire home/apt,140,30,6,12/10/2021,0.09,1,110,2,
11340920,Tiny Red Gem at two rivers,13602640,Judith,,Concordia,45.56276,-122.6335,Entire home/apt,101,1,116,10/10/2021,1.64,2,328,33,14-253624-000-00-ho
11346138,Private  Mallory Garden apartment,41333497,Katya,,Piedmont,45.57217,-122.66498,Entire home/apt,70,1,429,12/14/2021,6.12,2,342,87,16-191923-000-00-HO
11363892,Comfortable & Roomy 2BR downtown,53233824,Heidi,,Sunnyside,45.51722,-122.63579,Entire home/apt,90,1,442,12/14/2021,6.25,2,151,48,17-251606-000-00-LU
11438533,Delightful Downtown Large Studio,5790741,Ofer,,Goose Hollow,45.52054,-122.68758,Entire home/apt,52,31,8,8/31/2021,0.15,2,184,1,
11441597,Quaint One Bedroom,60134912,Sam,,Piedmont,45.57808,-122.66996,Entire home/apt,95,30,43,8/19/2020,0.63,1,336,0,
11454745,Cozy Forest Retreat close to Downtown Portland,3040408,Kelsey + Quentin,,Ashcreek,45.45858,-122.73418,Entire home/apt,99,2,166,11/28/2021,2.84,1,88,34,19-230756-000-00-HO
11480894,Historic Irvington 2 bd/NE Broadway (Free Parking),1602024,Oliver,,Irvington,45.53645,-122.65071,Entire home/apt,173,1,526,12/17/2021,7.49,2,222,54,17-156278-000-00-HO
11491022,Riverfront Condo Downtown Portland,60500778,David & Jamie,,Old Town/Chinatown,45.5293,-122.6726,Entire home/apt,92,31,11,12/14/2021,0.17,1,322,3,
11505470,"Garden Tiny House, Woodstock",8762054,Becca,,Woodstock,45.47332,-122.61922,Entire home/apt,75,5,206,11/30/2021,2.94,1,14,7,City registration pending
11531147,Spacious Guesthouse with Creative Style and Local Charm,6805954,Felicity & Michael,,King,45.55238,-122.65768,Entire home/apt,136,1,334,12/18/2021,4.76,2,231,52,16-134488-000-00-HO
11533779,Female Dorm Room: Loft Bed!,6108040,Monica-Sophie,,Powellhurst-Gilbert,45.49924,-122.57169,Shared room,19,31,11,10/23/2021,0.16,4,182,3,
11569092,SW Hills Cozy Studio,26537148,Gwen,,Bridlemile,45.49,-122.71256,Entire home/apt,95,2,96,10/18/2021,1.43,1,202,1,16-137823-000-00-HO
11659713,Modern Studio in Heart of SE PDX,54280128,Barbara,,Sunnyside,45.51886,-122.62031,Entire home/apt,90,2,183,12/5/2021,2.69,1,348,35,16-180897-000-00-HO
11669364,Bright Studio in Historic Brooklyn (Inner SE),19264481,Matthew,,Brooklyn Action Corps,45.49485,-122.65221,Entire home/apt,70,30,0,,,1,72,0,
11711660,Welcoming retreat with tree views!,62203396,Nancy,,South Portland,45.49258,-122.67422,Entire home/apt,100,7,71,11/29/2021,1.01,1,223,7,12-135546-000-00-HO
11759912,Quaint & peaceful room near PDX,803501,Jaynie,,Parkrose,45.55246,-122.55334,Private room,48,2,47,9/2/2019,0.69,2,322,0,City registration pending
11760746,Charming Room near PDX,803501,Jaynie,,Parkrose,45.55243,-122.55392,Private room,61,2,31,9/13/2019,0.44,2,322,0,City registration pending
11779194,Sunny Hawthorne private apartment,62718300,Ben And Kim,,Richmond,45.51038,-122.6243,Entire home/apt,75,4,106,11/16/2019,1.58,1,297,0,17-189648-000-00-HO
11822724,"Walk in NE. Light, private, hot tub, 420 friendly",58609749,Tim And Pru,,Rose City Park,45.54589,-122.60803,Entire home/apt,95,2,181,12/5/2021,2.62,1,336,28,16-145645-000-00-HO
11825547,SW Portland  Updated 2 bedroom on Private Drive,62992553,Lori,,West Portland Park,45.44628,-122.7208,Entire home/apt,175,3,20,10/9/2021,0.36,3,124,6,16-187755-000-00-HO
11852407,Serene Cottage beside pond,45329606,Jack And Cris,,Richmond,45.50351,-122.62614,Entire home/apt,45,30,430,10/31/2021,6.15,3,1,4,
11852482,IndigoBirch™️ Luxurious Zen Garden Retreat: Hot Tub,38404817,Curtis,,Eastmoreland,45.47826,-122.62677,Entire home/apt,241,1,103,12/15/2021,9.54,1,70,103,21-023390-000-00-HO
11868205,600 SF Apt 6 Min. Sellwood/Downtown/SE Division!AC,10126823,Nile,,Ardenwald-Johnson Creek,45.46187,-122.62374,Entire home/apt,138,5,58,8/25/2019,0.86,2,69,0,17-157178-000-00HO
11910595,Walk to Reed from your private suite with balcony,41571405,Kate,,Woodstock,45.48742,-122.62128,Private room,65,1,536,12/12/2021,7.75,3,160,58,16-128116-000-00-HO
11948935,Rose Cottage Bedroom in the Heart of Hip Hawthorne,63800561,Anne-Marie,,Richmond,45.51042,-122.62943,Private room,38,2,143,11/26/2021,2.67,2,18,2,17-281154-000-00-HO
11964421,"The Three Bears: Cozy Homestay, Private Bath",63518304,Lauren,,Sunnyside,45.51821,-122.62734,Private room,75,1,143,3/16/2020,2.16,1,352,0,16-220648-000-00-HO
11971919,Quirky & Affordable Studio + Den,53233824,Heidi,,Sunnyside,45.51709,-122.63582,Entire home/apt,65,1,364,12/13/2021,5.21,2,170,48,17-251606-000-00-LU
11991275,Handcrafted Blue Door Micro-Loft in Hip and Arty Location,585047,Heather & Topher,,Boise,45.54811,-122.67417,Entire home/apt,112,2,458,12/12/2021,6.69,2,280,72,17-150312-000-00-HO
11991493,Live Like a Local in Artful Craftsman by Division,474837,Peggi,,Richmond,45.50475,-122.61705,Entire home/apt,145,2,82,2/16/2020,1.2,1,7,0,17-143574-000-00-HO
12002530,Northberry PDX | Bright 1 BR Guesthouse | Balcony,64184222,Martha,,Overlook,45.56509,-122.68872,Entire home/apt,125,2,177,9/17/2021,2.71,1,108,16,16-192798-000-00-HO
12010541,Light and Bright 4BR English Tudor - 30 day min,64243464,Aaron And Taya,,Humboldt,45.56055,-122.67085,Entire home/apt,115,30,25,3/6/2021,0.37,1,235,1,
12022574,Dolphin House,64329418,David,,Woodlawn,45.56939,-122.65584,Entire home/apt,100,30,19,4/1/2018,0.27,1,89,0,
12022874,Private Overlook Home (Near Miss & Downtown),53357613,Eric,,Overlook,45.55301,-122.67886,Entire home/apt,168,21,36,8/9/2021,0.52,1,0,2,City registration pending
12025458,Mississippi District Bungalow,44216258,Mark,,Boise,45.55334,-122.67586,Entire home/apt,257,4,61,9/12/2021,0.88,2,342,15,16-210140-000-00-HO
12025679,Furnished Condo near Mt. Tabor,828435,Furnished In Portland,,Mt. Tabor,45.51211,-122.61073,Entire home/apt,50,30,13,9/7/2021,0.19,7,101,5,
12028438,★ Fun Family Spot-Centrally Located-WIFI ★,56920726,Belladonna,,Concordia,45.56181,-122.63371,Entire home/apt,249,3,24,8/22/2021,0.35,3,19,3,15-269516-000-00-LU
12037918,Modern Style in a Quiet Neighborhood near Alberta!,137268,Jamie,,King,45.55337,-122.6593,Entire home/apt,74,2,159,10/31/2021,3.13,1,55,29,18-262089-000-00-HO
12040912,Rose City Retreat,27382737,Bridget,,Rose City Park,45.54636,-122.60378,Entire home/apt,81,3,309,12/5/2021,4.58,1,144,35,16-157658-000-00-HO
12072242,Top Floor Loft in the Heart of Downtown Portland,64689549,Sonja,,Portland Downtown,45.5134,-122.68465,Entire home/apt,148,2,50,11/23/2021,0.72,1,232,15,City registration pending
12111041,Garden Studio w/ Deck & Sauna,64693840,Jenna,,Foster-Powell,45.4941,-122.60083,Entire home/apt,83,2,238,11/30/2021,3.65,1,352,39,17-137177-000-00-HO
12150622,Lovely 2 b'room +Den + VIEW! Close to Downtown,40889672,Sheryl,,Homestead,45.4946,-122.67887,Entire home/apt,150,2,80,9/26/2021,1.17,1,163,10,17-194229-000-00-HO
12230518,The Bike Shed Portland Guest House,11186740,Sarah,,Sabin,45.55734,-122.64404,Entire home/apt,116,2,368,12/14/2021,5.51,1,38,28,16-167439-000-00-HO
12233092,South Tabor Bungalow,14477524,Reatha,,South Tabor,45.50007,-122.60422,Entire home/apt,152,2,179,12/13/2021,2.63,1,8,25,16-173687-000-00-HO
12273960,Garden Apartment in Alberta Arts,7385399,Mandi,,Sabin,45.55459,-122.64954,Entire home/apt,500,2,80,8/26/2019,1.23,1,0,0,16-279623-000-00-HO
12293322,One Bedroom/One Bath Furnished,828435,Furnished In Portland,,Mt. Tabor,45.51211,-122.6108,Entire home/apt,45,30,15,11/28/2021,0.22,7,166,3,
12295327,"SE Portland, in the Laurelhurst Neighborhood",66280592,Greg & Dwayne,,Laurelhurst,45.52197,-122.62009,Entire home/apt,92,1,148,11/27/2021,2.17,1,359,26,17-130683-000-00-HO
12319356,"Private, Quiet, Cozy, and Professionally Cleaned",327040,Jacob,,Portsmouth,45.58241,-122.72265,Entire home/apt,76,2,378,12/18/2021,5.51,1,130,60,16-283290-HO
12375526,Peaceful Parkrose Home,501715,Teresa,,Parkrose Heights,45.54421,-122.54487,Entire home/apt,149,30,8,10/29/2017,0.12,8,46,0,
12388588,Spacious living near Downtown. Trendy Williams Ave,24772821,Tony And Alix,,Eliot,45.54141,-122.66338,Entire home/apt,150,1,199,9/6/2021,2.88,1,0,2,17-142341-000-00-HO
12390197,Inner SE PDX! Historic Sellwood Basement Apt!,66990216,Jeanie & Taylor,,Sellwood-Moreland Improvement League,45.48362,-122.65024,Entire home/apt,74,1,519,12/14/2021,7.72,1,83,108,16-160955-000-00-HO
12391400,Alberta Loft,19011193,Paul,,Vernon,45.55795,-122.6441,Private room,36,1,91,12/9/2021,1.7,1,1,8,City registration pending
12403226,Private Spacious Basement Suite & Full Kitchenette,20320140,Jason,,Creston-Kenilworth,45.49573,-122.61892,Entire home/apt,74,4,139,11/28/2021,2.55,1,77,21,17-183533-000-00-HO
12403363,Sun-filled Detached Studio in Trendy SE Portland!,3353775,Melissa,,Hosford-Abernethy,45.50693,-122.63895,Entire home/apt,88,2,566,12/16/2021,8.45,1,51,99,16-183180-000-00-HO
12474892,Female Dorm: Twin Below the Loft,6108040,Monica-Sophie,,Powellhurst-Gilbert,45.501,-122.57116,Shared room,19,31,5,9/9/2021,0.08,4,318,1,
12482738,Light Airy Bedroom for Two Close to Adidas Campus,67395194,Sheilah,,Overlook,45.56451,-122.68862,Private room,40,1,271,12/15/2021,4.34,2,164,15,City registration pending
12508461,Alberta Arts retro fun studio apt.,45543392,Melissa,,King,45.55898,-122.65827,Entire home/apt,71,7,350,12/5/2021,5.19,1,43,30,16-157375-000-00-HO
12544586,Alberta Guest House,11430120,Janet,,Vernon,45.56084,-122.6477,Entire home/apt,116,2,293,12/14/2021,4.33,1,286,32,17-130076-000-00-HO
12574565,Lents Guesthouse - Nice Home in Southeast Portland,12523076,Kim Huong,,Lents,45.4884,-122.57731,Entire home/apt,99,30,5,5/27/2019,0.11,3,351,0,17-274371-000-00-HO
12590646,SPOTLESS BUNGALOW IN PERFECT LOCATION! HOTTUB*VIEW,68295316,Peter & Karen,,Hosford-Abernethy,45.50975,-122.64056,Entire home/apt,309,2,99,12/10/2021,1.46,1,232,25,17-125774-000-00-HO
12608430,An Urban 2 Bedroom: Angel's Rest Suite with A/C,67810155,Tiffany,,Lloyd District,45.5349,-122.6572,Entire home/apt,176,2,266,12/5/2021,3.89,4,316,42,Exempt
12650295,ENTIRE-Cozy place in SE Brooklyn!,21499852,Jennifer,,Brooklyn Action Corps,45.49878,-122.6536,Entire home/apt,88,2,80,9/22/2019,1.19,1,0,0,City registration pending
12679370,New Modern Guesthouse in Portland's Central Eastside,47289428,Gwen,,Kerns,45.52391,-122.64565,Entire home/apt,263,2,197,12/5/2021,4.56,1,139,57,18-143376-000-00-HO
12686371,Big Little House,13413516,Kristen,,Sabin,45.55292,-122.65566,Entire home/apt,93,2,143,12/14/2021,2.09,1,260,21,City registration pending
12686657,The Charlet Estate: Daylight Basement Apartment,3983058,Lindsey,,Woodstock,45.4814,-122.62113,Entire home/apt,90,2,279,12/16/2021,4.08,1,242,56,2016 104 760 000 00 HO
12699642,ROSE CITY PARK Guesthouse!,69029284,Jenni,,Rose City Park,45.53265,-122.60379,Entire home/apt,82,1,352,12/4/2021,6.65,1,105,58,17-192380-000-00-HO
12706352,Private Apartment-Wing in Mid-Century Home,69072039,Peter,,Reed,45.48752,-122.62769,Entire home/apt,75,7,90,7/1/2021,1.32,1,233,1,17-156992-000-00-HO
12713451,"Clean, Modern Studio w/Patio in Walkable Area",31480744,Mark,,Buckman,45.52184,-122.65089,Entire home/apt,104,2,225,12/6/2021,3.31,1,169,29,16-163808-000-00-HO
12760040,An Urban 2 Bedroom: Cooper Spur,67810155,Tiffany,,Lloyd District,45.53481,-122.65723,Entire home/apt,167,2,204,11/28/2021,2.98,4,312,36,Exempt
12760406,An Urban 2 Bedroom: Painted Hills Suite with A/C,67810155,Tiffany,,Lloyd District,45.53482,-122.65715,Entire home/apt,168,2,194,11/21/2021,2.83,4,350,30,Exempt
12796307,Bali meets NEPO in the Hip and Cool,27930414,Timothy,,King,45.55137,-122.66185,Private room,75,1,289,11/21/2021,4.23,2,329,42,City registration pending
12796469,Bungalow Vibes in Nob Hill,7008585,Emma,,Northwest District,45.52555,-122.69479,Entire home/apt,95,2,277,12/2/2021,5.19,3,270,76,City registration pending
12807926,Surrounded by Trees in Mt. Tabor,2698405,Anastasiya,,Montavilla,45.50694,-122.58501,Entire home/apt,223,2,86,12/5/2021,1.26,2,14,15,City registration pending
12836972,Urban Studio in NW Pearl (24/7 check-in),51191271,Maryam,,Northwest District,45.52396,-122.68775,Entire home/apt,95,10,50,11/29/2021,0.74,1,365,4,City registration pending
12844862,The Best of South Portland,57521274,Jeffrey,,South Portland,45.47486,-122.67459,Entire home/apt,285,6,1,12/13/2019,0.04,1,322,0,City registration pending
12854038,Spacious Portland Loft,5907304,Sari,,Portland Downtown,45.51681,-122.68654,Entire home/apt,50,30,10,11/1/2021,0.15,2,324,1,
12869026,Sweet basement apartment in North Portland,29049644,Jonathan,,St. Johns,45.59202,-122.73703,Entire home/apt,58,2,227,11/30/2021,3.37,1,50,24,16-173680-000-00-HO
12886967,Bali Hotel in the Hip and Cool NEPO,27930414,Timothy,,King,45.55137,-122.66185,Private room,76,1,231,11/2/2021,3.38,2,36,43,City registration pending
12900085,Quiet Neighborhood near Glendoveer,40218250,Nancy,,Wilkes,45.53506,-122.51303,Entire home/apt,135,31,1,7/14/2018,0.02,1,364,0,
12912215,"Tranquil, private retreat minutes from downtown",6314668,Siobhan,,Hayhurst,45.47952,-122.72538,Entire home/apt,75,1,80,12/15/2019,1.17,1,319,0,16-124466-000-00-HO
12954149,Tortoise Room @1234 HOUSE in SE PDX,30708290,Evan,,Buckman,45.51298,-122.6448,Private room,78,2,224,11/8/2021,3.3,5,365,5,Exempt
12955575,Historic Mississippi District - Centrally Located,44840316,Jeneen,,Boise,45.55043,-122.67313,Entire home/apt,139,2,191,12/12/2021,2.82,1,165,5,17-126142-000-00-HO
12970336,Spacious modern and private in Alberta Arts Area,3888703,Wojtek & Trey,,Concordia,45.56351,-122.62566,Entire home/apt,119,2,126,11/28/2021,1.86,1,3,24,16-2769988-000-00-HO
12972054,15 minutes to downtown -Short Term Available,71376038,Laura,,Maplewood,45.47448,-122.73908,Private room,60,1,108,12/16/2021,1.6,2,150,9,16-258100-000-00-HO
13015826,Foodies Paradise - Hawthorne Southeast Portland,19266,Chris & Alex,,Sunnyside,45.51479755,-122.619117,Entire home/apt,48,1,0,,,1,136,0,City registration pending
13018859,Wes Anderson inspired historical private apt.,25461561,Paul,,Boise,45.55041,-122.67392,Entire home/apt,150,2,335,12/12/2021,4.94,1,154,38,17-147311-000-00-HO
13031007,Private 2 Bedroom  suite in fantastic neighborhood,636668,Sara,,Sullivan's Gulch,45.5323,-122.63712,Private room,75,28,200,2/24/2020,2.96,1,263,0,19-232256-000-00-HO
13066954,"Warm,inviting,home in heart of Multnomah Village.",72417286,Stephen,,Multnomah,45.46917,-122.70798,Private room,58,1,159,10/20/2019,2.36,1,20,0,City registration pending
13076623,The Studio/Portland. Peaceful. Fun,714512,Dan & Jackie,,Laurelhurst,45.52454,-122.62381,Entire home/apt,147,1,293,10/24/2021,4.4,6,322,50,16-191880-000-00-HO
13079154,"Comfortable Condo, Lovely River View, Winter Rates",17264703,Bob And Karen,,Old Town/Chinatown,45.52599,-122.67256,Entire home/apt,82,31,81,11/27/2021,1.33,3,195,5,
13081887,Dreamy Main Bedroom in Tabor Treehouse,2698405,Anastasiya,,Montavilla,45.50643,-122.58386,Private room,61,1,358,11/23/2021,5.28,2,56,30,16-150759-000-00-HO
13097045,Modern Tiny House in Portland,24172332,Michele,,Kerns,45.52501,-122.63472,Entire home/apt,90,2,284,12/12/2021,4.36,1,86,43,16-292711-000-00-HO
13097670,Tibbetts Coop - A beautiful SE Portland urban farm,62110493,Christine & Ellis,,Richmond,45.49983,-122.61934,Entire home/apt,80,2,88,3/16/2020,1.35,1,198,0,16-205953-000-00-HO
13102888,Sabin Neighborhood home-month to month rental,21193811,Sally,,King,45.5541,-122.65974,Entire home/apt,85,30,18,11/5/2021,0.3,4,294,3,
13117227,"Perfect Cozy Get Away, close in SE Portland",72968932,Neil,,Creston-Kenilworth,45.4949,-122.63816,Entire home/apt,75,3,48,9/7/2021,0.73,1,7,5,17-122472-000-00-HO
13117911,Private room in shared home,72977987,Ana,,Creston-Kenilworth,45.49267,-122.63279,Private room,49,1,63,10/24/2021,1.17,2,46,21,City registration pending
13127022,"Updated basement apartment, close in NE Portland",8119693,Anna,,Vernon,45.56586,-122.6547,Entire home/apt,74,2,334,12/6/2021,4.95,1,353,62,17-111498-000-00-HO
13151155,Becky's Backyard Cottage near Mt Tabor,104537081,Angela,,South Tabor,45.50052,-122.58239,Entire home/apt,48,1,80,10/28/2021,1.2,1,330,25,15-245398-000-00-HO
13247486,Creative & Clean Bungalow in Portland Hot Spot,6416589,Adam And Arthur,,Boise,45.55453,-122.6777,Entire home/apt,127,1,672,12/5/2021,9.93,6,254,142,14-226769-000-00-HO
13260893,"Secret Garden Guest House, Multnomah Village",4441147,Tracey & Justin,,Multnomah,45.46526,-122.71466,Entire home/apt,105,2,329,12/5/2021,5.25,1,202,50,City registration pending
13264525,Ainsworth Fully Stocked Cozy Spot,847543,Stephani,,Concordia,45.56713,-122.63819,Entire home/apt,110,3,82,10/31/2021,1.23,5,317,31,City registration pending
13276888,Airy Alberta Bungalow,45926254,Erica,,Vernon,45.56571,-122.64774,Entire home/apt,115,30,28,9/30/2019,0.42,3,298,0,
13283504,NoPo Charm - Two Bedrooms with Semi-Private Bath,39022970,Ed & Ann,,Arbor Lodge,45.56689,-122.68606,Private room,75,2,22,9/29/2019,0.33,2,136,0,17-177889-000-00-HO
13298544,MB’s Guest House.  Cozy 2 bedroom in SE Portland.,75083765,Mary Beth,,Woodstock,45.48859,-122.60344,Entire home/apt,140,3,121,12/14/2021,1.81,1,335,24,16-203831-000-00-HO
13314818,"Quiet, comfortable room 15 min downtown",71376038,Laura,,Maplewood,45.47505,-122.73719,Private room,60,1,177,10/2/2021,2.63,2,18,22,16-258100-000-00-HO
13318747,Two Bedroom Upper Flat,828435,Furnished In Portland,,Mt. Tabor,45.51225,-122.61089,Entire home/apt,45,30,8,6/17/2021,0.12,7,179,2,
13330978,"Bright, clean, private apartment. Walk/bike/drive",69963032,Kris,,Buckman,45.52099,-122.64246,Entire home/apt,100,2,150,10/31/2021,2.28,1,111,21,City registration pending
13332861,StokeWood Lodge,28410788,Janet,,Hayhurst,45.47762,-122.71282,Entire home/apt,119,2,170,12/6/2021,2.58,3,355,44,City registration pending
13342213,Bright & Fun loft in gorgeous central neighborhood,66230687,Carin,,Irvington,45.53534,-122.64635,Entire home/apt,100,2,101,12/13/2021,4.21,2,29,63,18-257299-000-00-HO
13375109,Relaxing Garden Getaway in Walkable SE Portland,34658364,Emily,,Buckman,45.5171,-122.64262,Entire home/apt,101,1,411,12/18/2021,6.28,1,50,77,16-130305-000-00-HO
13390922,Alberta Arts 800sq ft Basement Studio-28day disc,42870763,Doreen,,Beaumont-Wilshire,45.55499,-122.62632,Entire home/apt,76,28,195,12/1/2021,2.9,1,50,4,City registration pending
13394624,2 blocks to cafes &shops in SE Portland (Sellwood),76194443,Lorie,,Sellwood-Moreland Improvement League,45.46576,-122.64928,Entire home/apt,159,4,145,11/26/2021,2.2,1,312,17,17-265887-000-00-HO
13415468,✿✿ Portlandia Garden Cottage ✿✿,44210890,Benjamin,,Richmond,45.50775,-122.6229,Entire home/apt,61,2,129,12/12/2021,1.95,2,7,72,City registration pending
